item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q19589575,EPAYE Emilie Beatrice,,,,,2016-05-06,2021-03-23,female,Q19589575-E351E08C-C292-40E3-AD30-8CD0D568E577
Q112115239,FONGAN Silas,,,,,2016-05-06,2021-03-23,,Q112115239-936F943F-E47E-43A5-9CFF-662471A1D62C
Q112115234,FRANCK Pierre Marie Aine,,,,,2016-05-06,2021-03-23,,Q112115234-F20B55E3-02B4-4F7E-BDC3-5C0AC83AAFC0
Q112115229,GALLO Christ Eric,,,,,2016-05-06,2021-03-23,,Q112115229-22C2DF40-D92E-4AFF-BFA9-E68589B9554E
Q112084632,GAMBO NEE SOUANINZI Bernadette,,,,,2016-05-06,2021-03-23,,Q112084632-149EB99B-E6BD-44EE-8615-63CAA6067075
Q112115191,GBISSIGUI ANIOUE Jean Bernard,,,,,2016-05-06,2021-03-23,,Q112115191-BF2482C7-694E-4590-BA2A-103C3354DC9D
Q112115183,GODENAHA Etienne-Nathan,,,,,2016-05-06,2021-03-23,,Q112115183-5C31CED8-AF77-41AE-B260-A760BB5BD90F
Q112115260,GOKIIRI NDORO 2 Jérémie,,,,,2016-05-06,2021-03-23,,Q112115260-E032DCB9-921D-4004-A5BC-655F742456B5
Q112084715,GOMINA-PAMPALI David Bernadette,,,,,2016-05-06,2021-03-23,,Q112084715-D586D097-667A-472C-BC0D-B993C5444020
Q112115217,GONDY NDENGUERE Claude Andoche,,,,,2016-05-06,2021-03-23,,Q112115217-5DACA3C9-A377-4698-A00F-E4B18020303A
Q112084630,GONGUERE Richard,,,,,2016-05-06,2021-03-23,,Q112084630-6514FC06-FD15-4232-AEB1-F198EEA12317
Q112115201,GONI Sylvain,,,,,2016-05-06,2021-03-23,,Q112115201-1A086362-5C71-4E91-B09F-74C84B527878
Q112115202,GOUMBA Valentin,,,,,2016-05-06,2021-03-23,,Q112115202-99F42790-4D56-4119-AA2D-0549E0C7A1D7
Q112115184,GOUMOUNDJOU Edouard,,,,,2016-05-06,2021-03-23,,Q112115184-D84472A2-9FDD-4F18-9273-5518F7D2C0AB
Q112084626,GOUNDISSA Aristide,,,,,2016-05-06,2021-03-23,,Q112084626-A6C0DE71-5AB0-42C0-BE7C-4196F50BBD55
Q112079998,GOURNA ZACKO Justin,,,,,2016-05-06,2021-03-23,male,Q112079998-EE66AE3C-939E-4130-AF3E-2BE14863C279
Q112115220,GOUVELI Joseph Désiré,,,,,2016-05-06,2021-03-23,,Q112115220-674A1357-EA83-4915-920F-F8123CFE1051
Q112115248,GUINIMANGUIMI Albert,,,,,2016-05-06,2021-03-23,,Q112115248-C1028125-D30C-4746-8B47-FDA85ACC6658
Q112115252,HAROUN CHEF Marcel,,,,,2016-05-06,2021-03-23,,Q112115252-591A106E-5E37-4742-89BC-E169474DBCC5
Q112084610,ISSA Marc,,,,,2016-05-06,2021-03-23,,Q112084610-81B30C2C-4D58-45C6-9AAF-CD65C32ED471
Q112115253,KABRAL YANGASSENGUE Fidèle,,,,,2016-05-06,2021-03-23,,Q112115253-229861A5-02F1-4919-914C-7AB1BE1B571B
Q112084614,KEMA Florent,,,,,2016-05-06,2021-03-23,,Q112084614-E242E15F-6ABF-4E43-872E-195C0697A2E6
Q112115176,KENAM ARADONA José Martial,,,,,2016-05-06,2021-03-23,,Q112115176-6BB30630-43BF-4345-8586-E991C990B317
Q112084681,KETTE Percus,,,,,2016-05-06,2021-03-23,,Q112084681-349C7B28-1867-4D27-B0B4-4D5911CA2921
Q112115175,KO-YAPENDE François Apollinaire,,,,,2016-05-06,2021-03-23,,Q112115175-BAF7146C-3EC7-47BF-B4CD-41FC5117B105
Q112115237,KOBA Stève Mac Kelly,,,,,2016-05-06,2021-03-23,,Q112115237-44089E32-43CE-4A7A-8548-C38852213EDB
Q112084682,KOIROKPI Antoine,,,,,2016-05-06,2021-03-23,,Q112084682-84C9D5FE-5DD5-4FF9-AD80-06A63336E863
Q112084572,KOMIA SAMBIA Jean-Claude,,,,,2016-05-06,2021-03-23,,Q112084572-8EF85217-AED2-4AB8-960A-4EBFC708A8F6
Q112084615,KONGBELET ZINGAS Aurélien Simplice,,,,,2016-05-06,2021-03-23,,Q112084615-4A6919FF-1FBC-44F9-9151-8EC68120E059
Q112115216,KONGBO Arsène,,,,,2016-05-06,2021-03-23,,Q112115216-BA4848D1-8812-4F80-BEDB-47D4C848FC0A
Q106103476,KOUE Anatole,,,,,2016-05-06,2021-03-23,male,Q106103476-9A081737-79C8-40F4-A8B8-263077D72BAC
Q112084622,KPINGO Michel,,,,,2016-05-06,2021-03-23,,Q112084622-56F25D5F-34D3-4CC5-BD8A-0052C29C5859
Q112084673,MAKANGO Magloire Jocelyn,,,,,2016-05-06,2021-03-23,,Q112084673-048EF3F0-5C1B-4DAF-941A-B79D70A5DD1C
Q112115254,MAMIA Emmanuel,,,,,2016-05-06,2021-03-23,,Q112115254-9AF24DE1-F58C-4348-9326-C841995E5B3A
Q112065543,MANDABA Jean-Michel,,,,,2016-05-06,2021-03-23,male,Q112065543-3E6C757B-9393-441D-A165-E4DBDC303A0C
Q112115200,MAPENZI Jean Symphorien,,,,,2016-05-06,2021-03-23,,Q112115200-AEECBD81-5CB5-40F9-91D9-CED0BD77B157
Q112115233,MARA Jean-Pierre,,,,,2016-05-06,2021-03-23,,Q112115233-58EDA648-0602-4418-95A6-4D12653F798B
Q112084699,MARANDJI Sylvain,,,,,2016-05-06,2021-03-23,,Q112084699-D7B86F4F-86FD-43AF-B1F0-B04473729777
Q112084713,MASSIKINI Mathurin,,,,,2016-05-06,2021-03-23,,Q112084713-2CCA93CC-20C2-44EE-BED0-BDDA53EC5766
Q112115224,MAYELA Prosper Dieudonné,,,,,2016-05-06,2021-03-23,,Q112115224-739C13CE-C16B-40EA-90E3-9CF8482A7DA5
Q112115177,MAÏDOU Blaise,,,,,2016-05-06,2021-03-23,,Q112115177-1CBDB608-FFB8-492B-B9DB-193F41807911
Q112084690,MBAÏGOTO Lucien,,,,,2016-05-06,2021-03-23,,Q112084690-A13DE0BE-5C30-4B23-9734-B0E7B331164D
Q112062442,MBAÏKOUA Timoléon,,,,,2016-05-06,2021-03-23,,Q112062442-AB7879D8-2280-4D7F-AD12-4D8EA1118982
Q112115221,MBESSA Apollinaire,,,,,2016-05-06,2021-03-23,,Q112115221-839058EE-3D72-4770-969B-214B458C7DCF
Q112115186,MBOLIFOUEFELE Gabin Dieudonné,,,,,2016-05-06,2021-03-23,,Q112115186-9FCB8B7B-183B-4BDD-93D8-1D5D52D7F246
Q112115213,MBOZE Abel,,,,,2016-05-06,2021-03-23,,Q112115213-54714C1E-E9C9-4A32-A06B-6DA612FF0EF9
Q112074057,MEKASSOUA Abdou Karim,,,,,2016-05-06,2021-03-23,,Q112074057-9C0EF474-6E71-45C0-9673-9163AD9BF0C5
Q112115206,MIABE-MAI DEKONGO Petros Michael,,,,,2016-05-06,2021-03-23,,Q112115206-E108AD6B-EA7A-4710-BE3B-0FE419F24838
Q112084717,MIZEDIO Ernest,,,,,2016-05-06,2021-03-23,,Q112084717-2FD623E5-9396-4C4B-915D-A4D924051941
Q112115179,MODEMADE Dénis,,,,,2016-05-06,2021-03-23,,Q112115179-9CCEB6C9-46D9-408F-BA2D-922E2CCB853A
Q112115209,MOIDAMSE Joël,,,,,2016-05-06,2021-03-23,,Q112115209-A7C23E26-D866-449B-A514-3618D427F9F1
Q112084679,MOLOMADON NEE IZOUNGOU Annie,,,,,2016-05-06,2021-03-23,,Q112084679-54F53622-CE74-4623-9F81-FCA9184F5B49
Q112115243,MOUSSA YAKATA François,,,,,2016-05-06,2021-03-23,,Q112115243-E9204242-0B7C-49B5-B27A-A09AC4FA5F66
Q112115246,MPEDJANDJO Stefanel Valère,,,,,2016-05-06,2021-03-23,,Q112115246-C3F27578-AE84-46DA-99E6-DBCB1A7AFA62
Q112115199,NALKE DORGO André,,,,,2016-05-06,2021-03-23,,Q112115199-AA651620-DC53-4EC1-96C6-4D5C5BB7B96D
Q112115210,NAMPESSA Aristide Symphorien,,,,,2016-05-06,2021-03-23,,Q112115210-B519AC20-D80B-4163-98C1-503F45B04866
Q112115189,NDEMAGOUDA GBAGOT Anatole,,,,,2016-05-06,2021-03-23,,Q112115189-7A0E031D-B8BD-430A-8715-895ACFB573DF
Q112115185,NDJAMBALA André,,,,,2016-05-06,2021-03-23,,Q112115185-E65FFE3C-8B37-443D-BD1E-A7ADC9F3F18F
Q112115258,NDOGUIA Séverin,,,,,2016-05-06,2021-03-23,,Q112115258-D5A557A4-212D-41EB-8230-4CC52D06E64F
Q112115228,NDOLINGAR Hugues-Abdias,,,,,2016-05-06,2021-03-23,,Q112115228-7F38FCA6-D19F-4A77-BD02-7B1C62B2795E
Q112115197,NDOMBET Clément,,,,,2016-05-06,2021-03-23,,Q112115197-6C8EB8DA-EF63-423B-92CE-494F98E4FD45
Q112115180,NDOTIZO Clément David,,,,,2016-05-06,2021-03-23,,Q112115180-53000E5E-9135-4B3F-898B-D542FFC0A448
Q112115245,NDOUKOU Jean Marc,,,,,2016-05-06,2021-03-23,,Q112115245-946AD889-3FED-4B08-8B15-7B76E3BD743C
Q112115181,NDOYO NEE WOBENDON Yvonne,,,,,2016-05-06,2021-03-23,,Q112115181-2D31311F-AB8D-416D-A5AC-5DED83D2FEFA
Q112084585,NGARENDO Heureux Maxime,,,,,2016-05-06,2021-03-23,,Q112084585-F0E60E84-CBEA-46BC-B213-65503AE1D8F6
Q112084612,NGAÏNA Jacques,,,,,2016-05-06,2021-03-23,,Q112084612-098B6DFE-2458-4453-8BCB-3DB715B1E734
Q112115256,NGBONDO René Constant,,,,,2016-05-06,2021-03-23,,Q112115256-0E28F57E-53B3-48C9-AAFC-10F8F44F7D8A
Q58216808,NGON-BABA Laurent,,,,,2016-05-06,2021-03-23,male,Q58216808-C79FC80C-C514-445C-BCEA-5182AEE03F1E
Q112115218,NGUIA Justin,,,,,2016-05-06,2021-03-23,,Q112115218-47974345-03C7-41B0-BDA2-0CBFDEAA20B2
Q112084685,NINGA Luc,,,,,2016-05-06,2021-03-23,,Q112084685-3209203E-13BF-4839-8863-1684B9F82465
Q112115193,NINGA-WONG-MALLO NEE M’BAÏKANDJI Rachel,,,,,2016-05-06,2021-03-23,,Q112115193-538473FA-E3DD-4308-A1A0-80318AFE6353
Q112115227,NOBONA Clément,,,,,2016-05-06,2021-03-23,,Q112115227-36146E7C-DD11-4889-A559-02483D00BF7C
Q112115187,NZAPAHA Fernand Delmas,,,,,2016-05-06,2021-03-23,,Q112115187-92CEF7D9-A3EF-4F17-9570-C4C341F1DD5A
Q112084621,NZOUNGOU Samuel,,,,,2016-05-06,2021-03-23,,Q112084621-5F7305D2-1E6D-48BA-BE48-41071A272244
Q112115244,PERAH Jean Claude,,,,,2016-05-06,2021-03-23,,Q112115244-01030833-BB6D-41E8-87BF-3EB54AF57748
Q112115247,POGOLA Eric,,,,,2016-05-06,2021-03-23,,Q112115247-A76F756F-8D35-463A-A1CD-2986EDAF7FFD
Q112115198,POHOUROUNDJI Mahamat,,,,,2016-05-06,2021-03-23,,Q112115198-8934182D-DDC8-4AC4-8F5A-7038A3017646
Q112115235,RYERIKO TCHINA Gabriel,,,,,2016-05-06,2021-03-23,,Q112115235-AFA57359-1FBD-4C54-ABEA-D1423698F8E6
Q112115240,Raphaël,,,,,2016-05-06,2021-03-23,,Q112115240-960D93F5-C2BF-4689-A968-74DD7923FAC2
Q112084671,SALL Karim Sedar,,,,,2016-05-06,2021-03-23,,Q112084671-E9FD3419-21E6-43A6-AC33-96C2930787DB
Q112115192,SAMALET Anicet,,,,,2016-05-06,2021-03-23,,Q112115192-037B9C1A-800C-4D38-B044-EC34C7B6A05B
Q112115222,SANZE Gina Michelle,,,,,2016-05-06,2021-03-23,,Q112115222-6BC13B63-94A8-47E8-A7AE-BCBEAC30D3F8
Q112115242,SARAGBA Franck-Urbain,,,,,2016-05-06,2021-03-23,,Q112115242-0A67A556-A89E-4E93-A899-7FF562D16AB6
Q112115205,SAÏTOUA BE MANGOE Robertson,,,,,2016-05-06,2021-03-23,,Q112115205-847DD607-0897-4FAF-8455-E0DF38A752B2
Q112115215,SEREKOISSE Corneille,,,,,2016-05-06,2021-03-23,,Q112115215-23B8C198-67D5-4536-A6BA-50C4886B1DAE
Q112115171,SONNY BAYONE Kool,,,,,2016-05-06,2021-03-23,,Q112115171-7C6BE8B6-C0B3-40FC-9D2F-6F84A597FE3D
Q112115211,TEZAWA-SERVICE Jean-Paul Bervy,,,,,2016-05-06,2021-03-23,,Q112115211-0DABEC68-F518-4648-A9BA-8D1D7DB27929
Q112084716,TIYANGOU Dorothée,,,,,2016-05-06,2021-03-23,,Q112084716-BC58DD46-A47D-4F58-A0DC-AB726922E551
Q112115178,TO-SAH-BE-NZA Augustin,,,,,2016-05-06,2021-03-23,,Q112115178-AF325B0A-BDD5-42B1-B11D-F32318812BC3
Q57758,TOUADERA Faustin Archange,,,,,2016-05-06,2021-03-23,male,Q57758-32D97881-BED0-439D-B842-F2C16DFD9FE8
Q112115236,VACKAT Thierry Georges,,,,,2016-05-06,2021-03-23,,Q112115236-F016F3EE-BB3D-4EE6-B2AD-3E6789B66004
Q112084692,VIGNER Henri Mylla,,,,,2016-05-06,2021-03-23,,Q112084692-D7939244-0267-4F6A-8B99-A422FAF038D1
Q112115214,WEÏDANE Teddy Arnold,,,,,2016-05-06,2021-03-23,,Q112115214-873B4B97-348B-445A-B5C9-EF4C9DDF5074
Q112115231,YAGO Ghislain Gaël,,,,,2016-05-06,2021-03-23,,Q112115231-44D5501D-C0CD-45E7-8DC7-6D966C239528
Q112115250,YAKAMBE Alphonse,,,,,2016-05-06,2021-03-23,,Q112115250-858E230D-2FCA-432D-832F-C6CB78ABD120
Q112084607,YALAKANGA Georges,,,,,2016-05-06,2021-03-23,,Q112084607-7CD3AF98-2E86-4797-A49F-CCFB354A5304
Q112115232,YAMA Davy Victorien,,,,,2016-05-06,2021-03-23,,Q112115232-03FDB180-0FB7-48D2-821A-B8F245042B8E
Q112080312,YANGANA YAHÔTE Augustin,,,,,2016-05-06,2021-03-23,male,Q112080312-2CFD8C09-EF84-4630-8390-44A481E5DF8E
Q112115212,YARISSON DOYARI Albert,,,,,2016-05-06,2021-03-23,,Q112115212-84E75F6F-D0CD-4B57-B18D-836E01D44871
Q112115238,YEKATOM Romboht Alfred,,,,,2016-05-06,2021-03-23,,Q112115238-EB3141BA-C83E-42F7-BD2A-AC34C5C0E1C6
Q112115190,YERIMA Ayouba Maloum,,,,,2016-05-06,2021-03-23,,Q112115190-977E7786-99F4-4270-A39B-0F8A0A5B3684
Q112115182,YONGORO Vital Léopold,,,,,2016-05-06,2021-03-23,,Q112115182-8D85313C-0CA3-423D-AB38-2E5EE8590821
Q112115207,ZAKARIA TARAZONGHA Claudia Stella,,,,,2016-05-06,2021-03-23,,Q112115207-27F9A68F-4191-4D5C-B8D0-11699447D3FF
Q112115255,ZANGABEROU Benjamin,,,,,2016-05-06,2021-03-23,,Q112115255-8D55679A-A624-4BBD-BCCF-8A264232A8FE
Q105946533,ZAWA Ambroise,,,,,2016-05-06,2021-03-23,male,Q105946533-F02D7F80-E6AC-40A0-86C5-155BE51F2771
Q1648403,ZIGUELE Martin,,,,,2016-05-06,2021-03-23,male,Q1648403-35F9E082-8297-4C65-85A8-C96807159BE3
