item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112890878,Joseph Boykota Zouketia,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112890878-629D6C82-70F3-4948-A1BF-BA1AC2B495AC
Q15844911,Joseph Kalite,Q3326601,MLPC,,,1999-10-01,2003-03-15,male,Q15844911-1F4A2508-7ED3-4B23-BE9E-87938DB63142
Q112890879,Joseph Katekondji,Q7550550,PSD,,,1999-10-01,2003-03-15,,Q112890879-DA1C8AD5-91D5-4450-85B2-7A6CA29263F8
Q112892271,Joseph Malemindou,Q2274551,FPP,,,1999-10-01,2003-03-15,,Q112892271-B83FE4A2-6EFF-4CCA-AA6C-027F48624B69
Q112892272,Joseph Maligwa,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892272-0AF5D055-E220-4F3E-B32C-2817566144C2
Q112892273,Joseph Ngama,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892273-67270864-5A32-4CFA-AEB5-DA8D3907148E
Q112892274,Joseph Pingama,Q1582199,RDC,,,1999-10-01,2003-03-15,,Q112892274-CCF2C883-74D2-469D-808B-089FF211954B
Q112892275,Kilo Alphonse Sanghamy,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892275-E8BC33EA-2B1E-4542-9C62-A4352D512B53
Q108292454,Laurent Gomina Pampali,Q327591,SÉ,,,1999-10-01,2003-03-15,,Q108292454-7866B76A-0BD5-4BE0-93A5-89A1C9102E4C
Q112892276,Louis Papeniah,Q15984948,MDD,,,1999-10-01,2003-03-15,,Q112892276-9E16598B-6829-4760-9738-ABC919236B63
Q112892277,Louis Pierre Gamba,Q1582199,RDC,,,1999-10-01,2003-03-15,,Q112892277-7CC23157-7573-4E2E-BAD5-D6DF45479984
Q112892278,Luc Guela,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892278-340D32CD-1BAE-47D4-A62F-B2FDF1BD2A6F
Q112892279,Lucienne Patassé,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892279-5D1ECC17-B6E8-41A2-A2B0-6FA35A060644
Q112066080,Marcel Loudegue,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112066080-8BDB1468-2597-4774-B40E-3DB6C991DC16
Q112892280,Marguerite Balenguele Zarambaud,Q1582199,RDC,,,1999-10-01,2003-03-15,,Q112892280-BA2EDC50-680A-4856-BF90-1BD2338E9491
Q6762735,Marie Agba,Q3326601,MLPC,,,1999-10-01,2003-03-15,female,Q6762735-BB90A1DE-AB01-4BC0-8DDB-F4CFCB6A1485
Q112892281,Marie Wafio,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892281-D40C4DD1-014E-454F-94BA-1479FA22BE00
Q3291959,Marie-Josèphe Zani-Fe Touam-Bona,Q327591,SÉ,,,1999-10-01,2003-03-15,female,Q3291959-B4F4668E-6574-4055-AC84-797380CB6071
Q112892282,Martin Doumsou,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892282-0EDC8484-3528-4A0B-BC3A-E116A99E9C7E
Q112892283,Martin Yamete,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892283-24F97CA8-28E5-474C-8AB5-DA4DE8B2C9AC
Q112892284,Maïtar Djim Arem,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892284-CE78D279-5180-438A-9FA2-B7AB48092077
Q112892285,Michel Neby Issa,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892285-61704095-B203-4C75-8977-02C4DF3A8FF0
Q111391184,Michel Ngako,Q3326601,MLPC,,,1999-10-01,2003-03-15,male,Q111391184-8889CD6F-F1CC-4FED-8523-608587646AAF
Q112892286,Mireille Kolingba,Q1582199,RDC,,,1999-10-01,2003-03-15,,Q112892286-BDEC1BF8-029B-439A-BD07-9C73B078E5DB
Q112890895,Moctar Samuel Mossambou,Q7550550,PSD,,,1999-10-01,2003-03-15,,Q112890895-A04E3B82-D08A-4B3E-B2C9-70CAD65EEBDE
Q112892287,Moise Mamadou Raïkina,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892287-776FA633-4502-4717-8851-A3B82E7C74E8
Q112892288,Nestor Maïdou,Q2274551,FPP,,,1999-10-01,2003-03-15,,Q112892288-8E830130-679A-4ECB-A625-67C57CF147E6
Q112892289,Ngoagbada Kouzoutchiam,Q4732361,ADP,,,1999-10-01,2003-03-15,,Q112892289-3D6F44F4-C284-49F1-BC06-14605A77DE6C
Q112892290,Nouyongode Modiba Bene,Q7550550,PSD,,,1999-10-01,2003-03-15,,Q112892290-E82FCADE-B16D-44ED-879C-F9A78B13EF34
Q112892291,Ouba Tessoube,Q1582199,RDC,,,1999-10-01,2003-03-15,,Q112892291-96559802-33AE-4ADF-91E4-5FC65345EE3F
Q112892292,Oumar Zackaria,Q2274551,FPP,,,1999-10-01,2003-03-15,,Q112892292-B822F0AF-818D-4254-B9A3-50F63FFA867B
Q112892293,Patrice Endjimoungou,Q2274551,FPP,,,1999-10-01,2003-03-15,,Q112892293-A1AC24E8-D30C-4DAD-B474-302BA6D44757
Q112892294,Paulin Georges Dobot Zero,Q1582199,RDC,,,1999-10-01,2003-03-15,,Q112892294-B5BC6C13-ED0A-4E24-BD28-325E559714B6
Q112892295,Philippe Woungane,Q1582199,RDC,,,1999-10-01,2003-03-15,,Q112892295-6A48052D-2C2E-4C5C-BA07-98F64A42F4EA
Q112892296,Pierre Nganamandji,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892296-65B38568-DEFD-49FE-896A-72A49541DA34
Q112890913,Pierre Selessoui,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112890913-700AE028-7193-4F35-A384-FCBFAB5CDE33
Q112892297,Rigaud Nguialo,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892297-758A5AC0-6A70-48F8-A05C-3B99572CD5A6
Q112890918,Roger Gbeda,Q15984948,MDD,,,1999-10-01,2003-03-15,,Q112890918-E37502D9-550A-470E-A462-89DB78ACF728
Q112892298,Simon Bongolape,Q15984948,MDD,,,1999-10-01,2003-03-15,,Q112892298-27AA4342-6179-48EE-8805-716DEEDF7476
Q112892299,Simon Moussapeti,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892299-D4D9FE2B-A851-4D64-BA99-3BF6E8E97886
Q112890923,Thierry Yinifolo Vandenboss,Q20982130,PLD,,,1999-10-01,2003-03-15,,Q112890923-42F568A6-45E8-447F-ADEB-001B34F0E862
Q112892300,Thomas Koazo,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892300-E77D3B2B-E9DC-4171-9A64-78F11B3EFE68
Q112892301,Théophile Ganro,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892301-A6AC946F-0620-478A-8B11-B731EB8AE3F7
Q112892302,Théophile Touba,Q1582199,RDC,,,1999-10-01,2003-03-15,,Q112892302-923A2A0E-0B41-4B06-8261-729C9F8C7A26
Q717935,Timothée Malendoma,Q20982125,FC,,,1999-10-01,2003-03-15,male,Q717935-B328481E-834D-4649-87D8-A03C4F672108
Q112892303,Tymossi Kezza Koyangbo,Q4732361,ADP,,,1999-10-01,2003-03-15,,Q112892303-B24F9EF3-4EA0-4900-9922-5A7FBF381FA6
Q112892304,Yani Blaise Nabombo,Q1582199,RDC,,,1999-10-01,2003-03-15,,Q112892304-3916A3C4-FE0B-4697-A82A-4E2736E3FBB1
Q112892305,Younouss Sidik,Q327591,SÉ,,,1999-10-01,2003-03-15,,Q112892305-E2DF5381-E4E8-4228-804E-7353EF16EC16
Q112892306,Zabio Maa Zabio,Q3326601,MLPC,,,1999-10-01,2003-03-15,,Q112892306-3ED2D218-D677-41D2-B745-39069D47EBBA
Q112892307,Zacharia Alia,Q1582199,RDC,,,1999-10-01,2003-03-15,,Q112892307-F2B4A714-3D3A-48A6-957D-2FFA458F02B8
Q24289831,Émile Gros Raymond Nakombo,Q1582199,RDC,,,1999-10-01,2003-03-15,male,Q24289831-ECCE7265-98E2-440C-83A6-496534553DD8
